name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;916;0;893;3069;946;3069;969;0
header;121;133;121;170;1755;170;1755;133
A;929;194;929;220;947;220;947;194
B;929;864;929;890;948;890;948;864
C;922;1540;922;1564;941;1564;941;1540
D;914;2214;914;2242;935;2242;935;2214
