name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1021;0;1021;3059;1335;3059;1059;0
header;139;154;139;192;1769;192;1769;154
B;1078;869;1078;885;1087;885;1087;869
A;1060;2162;1060;2178;1068;2178;1068;2162
B;1094;2439;1094;2455;1103;2455;1103;2439
D;1190;2487;1190;2504;1199;2504;1199;2487
B;1073;2752;1073;2779;1093;2779;1093;2752
B;1153;2788;1153;2813;1160;2813;1160;2788
A;1196;2986;1196;2986;1198;2986;1198;2986
