name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;984;0;984;3055;1047;3055;1024;0
header;188;137;188;175;1823;175;1823;137
A;987;201;987;227;1009;227;1009;201
B;998;869;998;897;1017;897;1017;869
C;998;1537;998;1567;1018;1567;1018;1537
D;1006;2209;1006;2236;1025;2236;1025;2209
