name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;932;0;932;3057;985;3057;985;0
header;125;110;125;148;1778;148;1778;110
B;965;2870;965;2893;978;2893;978;2870
