name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;900;0;877;3071;944;3071;944;0
header;98;119;98;160;1724;160;1724;119
A;912;185;912;211;932;211;932;185
B;912;859;912;887;930;887;930;859
C;907;1533;907;1561;927;1561;927;1533
D;908;2197;908;2224;930;2224;930;2197
