name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;825;0;988;3069;1056;3069;988;0
header;762;54;762;68;1134;68;1134;54
A;943;179;943;206;964;206;964;179
B;944;847;944;875;969;875;969;847
C;950;1526;950;1557;973;1557;973;1526
D;954;2196;954;2225;977;2225;977;2196
