name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;923;0;946;3063;994;3063;971;0
header;145;137;145;172;1768;172;1768;137
A;949;198;949;227;968;227;968;198
B;946;856;946;883;966;883;966;856
C;945;1527;945;1557;965;1557;965;1527
D;952;2202;952;2230;974;2230;974;2202
