name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;885;0;977;3065;1014;3065;991;0
header;163;123;163;163;1787;163;1787;123
A;963;188;963;215;984;215;984;188
D;927;551;927;584;946;584;946;551
B;967;851;967;879;987;879;987;851
A;943;1478;943;1482;950;1482;950;1478
C;964;1518;964;1547;987;1547;987;1518
D;969;2191;969;2220;992;2220;992;2191
