name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;899;0;899;3055;951;3055;951;0
header;918;127;918;129;1097;129;1097;127
A;915;197;915;221;934;221;934;197
B;914;867;914;898;935;898;935;867
C;913;1545;913;1575;935;1575;935;1545
D;920;2214;920;2242;941;2242;941;2214
