name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;866;0;889;3067;941;3067;918;0
header;88;147;88;186;1713;186;1713;147
A;882;80;882;81;882;81;882;80
A;888;208;888;235;912;235;912;208
B;890;888;890;914;909;914;909;888
C;890;1567;890;1598;911;1598;911;1567
A;908;2213;908;2214;908;2214;908;2213
D;897;2237;897;2266;921;2266;921;2237
A;910;2829;910;2829;910;2829;910;2829
