name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;991;0;1014;3059;1073;3059;1050;0
header;199;119;199;165;1845;165;1845;119
A;1007;188;1007;215;1029;215;1029;188
A;1025;1186;1025;1186;1025;1186;1025;1186
C;1021;1492;1021;1520;1042;1520;1042;1492
A;1029;1856;1029;1856;1030;1856;1030;1856
D;1030;2171;1030;2195;1049;2195;1049;2171
