name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;927;0;927;3057;978;3057;978;0
header;138;174;138;209;1767;209;1767;174
A;950;2932;950;2932;954;2932;954;2932
