name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;876;0;876;3059;936;3059;913;0
header;65;162;65;207;1700;207;1700;162
A;878;226;878;255;901;255;901;226
B;887;894;887;920;906;920;906;894
C;887;1491;887;1519;908;1519;908;1491
D;894;2155;894;2181;914;2181;914;2155
