name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;933;0;933;3065;986;3065;986;0
header;136;145;136;180;1767;180;1767;145
A;941;206;941;232;959;232;959;206
B;949;882;949;909;967;909;967;882
C;949;1553;949;1580;969;1580;969;1553
D;950;2224;950;2249;969;2249;969;2224
