name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;987;0;1010;3065;1068;3065;1045;0
header;117;145;117;179;1848;179;1848;145
A;1016;205;1016;231;1038;231;1038;205
B;1016;886;1016;914;1036;914;1036;886
A;995;923;995;923;995;923;995;923
A;1016;1176;1016;1178;1018;1178;1018;1176
C;1022;1571;1022;1598;1041;1598;1041;1571
D;1021;2244;1021;2270;1041;2270;1041;2244
A;1042;3033;1042;3037;1042;3037;1042;3033
