name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;884;0;907;3061;961;3061;938;0
header;103;173;103;209;1734;209;1734;173
A;909;236;909;263;931;263;931;236
D;918;1980;918;2006;936;2006;936;1980
C;919;2665;919;2692;939;2692;939;2665
