name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;984;0;1007;3067;1063;3067;1040;0
header;208;140;208;182;1837;182;1837;140
A;1010;209;1010;237;1031;237;1031;209
B;1011;894;1011;920;1030;920;1030;894
C;1014;1565;1014;1594;1035;1594;1035;1565
D;1019;2237;1019;2263;1040;2263;1040;2237
A;1031;3026;1031;3026;1033;3026;1033;3026
