name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;986;0;1009;3063;1074;3063;1028;0
header;206;113;206;151;1844;151;1844;113
A;1007;175;1007;202;1029;202;1029;175
B;1007;846;1007;875;1029;875;1029;846
C;1013;1520;1013;1547;1033;1547;1033;1520
A;1039;2062;1039;2065;1042;2065;1042;2062
D;1023;2187;1023;2213;1042;2213;1042;2187
