name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;616;0;801;3073;1138;3073;1092;0
header;255;119;255;171;1901;171;1901;119
A;875;78;875;78;876;78;876;78
A;1055;185;1055;216;1081;216;1081;185
B;1069;861;1069;891;1092;891;1092;861
A;1098;1391;1098;1391;1098;1391;1098;1391
C;1065;1530;1065;1559;1087;1559;1087;1530
A;793;1806;793;1824;808;1824;808;1806
A;976;1864;976;1875;983;1875;983;1864
A;910;2300;910;2300;910;2300;910;2300
A;994;2366;994;2368;996;2368;996;2366
