name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;909;0;932;3055;986;3055;963;0
header;108;148;108;187;1756;187;1756;148
A;925;214;925;243;945;243;945;214
B;934;797;934;826;956;826;956;797
C;937;2271;937;2301;959;2301;959;2271
