name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;994;0;1017;3061;1084;3061;1038;0
header;200;118;200;161;1866;161;1866;118
A;1005;178;1005;206;1026;206;1026;178
B;1017;1013;1017;1042;1039;1042;1039;1013
C;1027;1694;1027;1723;1048;1723;1048;1694
D;1028;2344;1028;2372;1050;2372;1050;2344
