name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;885;0;908;3063;961;3063;938;0
header;73;100;73;135;1721;135;1721;100
A;898;163;898;189;921;189;921;163
B;908;831;908;859;931;859;931;831
C;913;1515;913;1543;932;1543;932;1515
D;915;2179;915;2206;934;2206;934;2179
