name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;895;0;918;3057;969;3057;946;0
header;108;141;108;173;1737;173;1737;141
A;949;1802;949;1802;949;1802;949;1802
