name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;898;0;921;3069;986;3069;940;0
header;104;205;104;239;1744;239;1744;205
A;913;267;913;294;937;294;937;267
B;921;943;921;971;942;971;942;943
C;927;1614;927;1645;948;1645;948;1614
D;937;2281;937;2307;957;2307;957;2281
