name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;818;0;979;3053;1027;3053;936;0
header;162;109;162;141;1792;141;1792;109
B;873;211;873;238;893;238;893;211
A;935;1102;935;1128;951;1128;951;1102
