name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1068;0;1091;3065;1344;3065;1091;0
header;234;115;234;152;1889;152;1889;115
A;1269;2404;1269;2416;1275;2416;1275;2404
A;1138;2831;1138;2835;1141;2835;1141;2831
A;1234;2983;1234;2984;1234;2984;1234;2983
