name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;858;0;1042;3061;1068;3061;1022;0
header;177;140;177;174;1810;174;1810;140
A;978;200;978;228;1002;228;1002;200
B;950;389;950;408;965;408;965;389
B;984;871;984;898;1004;898;1004;871
C;983;1549;983;1577;1004;1577;1004;1549
A;981;1822;981;1824;982;1824;982;1822
D;986;2220;986;2247;1007;2247;1007;2220
