name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;894;0;917;3055;970;3055;970;0
header;130;115;130;155;1766;155;1766;115
A;938;190;938;218;962;218;962;190
B;937;864;937;891;956;891;956;864
A;911;988;911;995;918;995;918;988
C;929;1537;929;1568;951;1568;951;1537
D;931;2212;931;2239;952;2239;952;2212
