name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;892;0;915;3055;981;3055;958;0
header;137;145;137;180;1761;180;1761;145
A;933;203;933;231;956;231;956;203
B;934;872;934;900;956;900;956;872
C;935;1539;935;1572;958;1572;958;1539
D;939;2216;939;2243;960;2243;960;2216
