name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;906;0;929;3059;984;3059;961;0
header;112;131;112;167;1744;167;1744;131
A;923;191;923;219;944;219;944;191
B;933;873;933;899;952;899;952;873
C;935;1697;935;1726;956;1726;956;1697
D;940;2372;940;2402;964;2402;964;2372
A;969;2660;969;2662;974;2662;974;2660
