name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;970;0;993;3055;1281;3055;1166;0
header;142;108;142;146;1767;146;1767;108
A;1147;1459;1147;1459;1147;1459;1147;1459
