name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;856;0;879;3085;934;3085;911;0
header;65;136;65;182;1696;182;1696;136
A;876;204;876;232;897;232;897;204
B;880;855;880;881;900;881;900;855
C;885;1519;885;1549;905;1549;905;1519
D;892;2190;892;2217;913;2217;913;2190
