name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1039;0;1154;3065;1749;3065;1380;0
header;137;141;137;173;1765;173;1765;141
D;1048;313;1048;389;1109;389;1109;313
B;1265;457;1265;498;1294;498;1294;457
A;1225;457;1225;499;1253;499;1253;457
B;1069;458;1069;500;1098;500;1098;458
D;1109;458;1109;500;1143;500;1143;458
A;1413;789;1413;797;1421;797;1421;789
A;1162;1243;1162;1245;1164;1245;1164;1243
B;1288;2331;1288;2385;1327;2385;1327;2331
A;1368;2872;1368;2873;1368;2873;1368;2872
