name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;914;0;937;3065;990;3065;967;0
header;133;129;133;165;1760;165;1760;129
A;934;192;934;219;954;219;954;192
B;939;857;939;885;960;885;960;857
C;940;1528;940;1556;962;1556;962;1528
D;946;2196;946;2223;966;2223;966;2196
