name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;968;0;968;3069;1033;3069;1010;0
header;181;100;181;146;1819;146;1819;100
A;984;170;984;196;1010;196;1010;170
B;979;845;979;875;1002;875;1002;845
C;982;1514;982;1544;1004;1544;1004;1514
D;988;2185;988;2213;1010;2213;1010;2185
A;1001;2468;1001;2474;1003;2474;1003;2468
A;989;2568;989;2572;990;2572;990;2568
