name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;907;0;907;3071;997;3071;997;0
header;112;139;112;177;1750;177;1750;139
A;921;197;921;226;945;226;945;197
B;925;883;925;910;945;910;945;883
C;926;1566;926;1594;946;1594;946;1566
D;926;2245;926;2272;948;2272;948;2245
