name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;448;0;747;3059;1034;3059;1057;0
header;259;163;259;204;1873;204;1873;163
B;1020;278;1020;297;1034;297;1034;278
A;1030;1295;1030;1307;1037;1307;1037;1295
