name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;896;0;919;3059;966;3059;966;0
header;122;110;122;146;1748;146;1748;110
A;944;1785;944;1785;946;1785;946;1785
