name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1072;0;1095;3071;1149;3071;1126;0
header;281;129;281;179;1910;179;1910;129
A;1090;354;1090;382;1113;382;1113;354
B;1097;1028;1097;1057;1119;1057;1119;1028
D;1109;2359;1109;2387;1132;2387;1132;2359
