name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;905;0;905;3059;961;3059;961;0
header;121;143;121;175;1748;175;1748;143
A;940;140;940;140;940;140;940;140
