name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;933;0;888;3051;993;3051;970;0
header;139;133;139;175;1773;175;1773;133
A;942;202;942;229;963;229;963;202
B;939;871;939;900;963;900;963;871
C;941;1553;941;1584;963;1584;963;1553
A;919;1688;919;1693;925;1693;925;1688
D;942;2230;942;2258;964;2258;964;2230
