name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;963;0;986;3065;1039;3065;1016;0
header;178;98;178;141;1817;141;1817;98
A;979;162;979;189;1000;189;1000;162
B;988;848;988;876;1007;876;1007;848
C;987;1518;987;1549;1011;1549;1011;1518
D;999;2187;999;2214;1018;2214;1018;2187
