name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;910;0;910;3067;984;3067;1007;0
header;149;104;149;148;1756;148;1756;104
A;940;169;940;196;965;196;965;169
B;943;834;943;863;964;863;964;834
C;943;1505;943;1534;963;1534;963;1505
D;950;2172;950;2200;971;2200;971;2172
A;927;2308;927;2316;934;2316;934;2308
