name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;817;0;840;3059;883;3059;883;0
header;11;186;11;226;1666;226;1666;186
A;840;252;840;280;862;280;862;252
B;844;924;844;953;864;953;864;924
C;844;1600;844;1629;865;1629;865;1600
D;849;2269;849;2295;870;2295;870;2269
