name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;570;0;988;3075;1027;3075;1027;0
header;191;110;191;146;1828;146;1828;110
A;991;169;991;199;1016;199;1016;169
B;993;844;993;871;1012;871;1012;844
C;856;1200;856;1219;872;1219;872;1200
C;985;1533;985;1563;1006;1563;1006;1533
D;985;2208;985;2240;1008;2240;1008;2208
