name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;896;0;873;3067;926;3067;949;0
header;102;183;102;219;1741;219;1741;183
A;912;250;912;276;932;276;932;250
A;889;720;889;725;895;725;895;720
B;909;921;909;947;928;947;928;921
C;898;1589;898;1621;921;1621;921;1589
D;897;2263;897;2288;916;2288;916;2263
