name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;809;0;901;3067;921;3067;898;0
header;100;167;100;205;1690;205;1690;167
A;882;164;882;166;882;166;882;164
A;864;228;864;254;885;254;885;228
A;842;367;842;374;850;374;850;367
B;871;890;871;919;893;919;893;890
C;872;1567;872;1595;894;1595;894;1567
D;881;2244;881;2271;901;2271;901;2244
