name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;937;0;937;3055;990;3055;990;0
header;143;138;143;176;1785;176;1785;138
A;946;203;946;231;967;231;967;203
B;952;861;952;888;973;888;973;861
C;951;1527;951;1558;973;1558;973;1527
D;951;2190;951;2219;975;2219;975;2190
