name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;916;0;916;3051;993;3051;970;0
header;149;145;149;180;1783;180;1783;145
A;947;210;947;237;969;237;969;210
B;947;874;947;902;968;902;968;874
C;946;1538;946;1566;967;1566;967;1538
D;950;2212;950;2240;972;2240;972;2212
