name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;966;0;943;3065;997;3065;1020;0
header;168;114;168;147;1793;147;1793;114
A;962;171;962;201;984;201;984;171
B;969;838;969;864;990;864;990;838
C;963;1501;963;1529;985;1529;985;1501
D;967;2164;967;2190;989;2190;989;2164
A;981;2630;981;2630;983;2630;983;2630
