name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;647;0;739;3059;977;3059;954;0
header;88;139;88;174;1698;174;1698;139
A;877;200;877;228;897;228;897;200
A;756;595;756;596;756;596;756;595
B;884;871;884;900;907;900;907;871
C;891;1537;891;1566;913;1566;913;1537
D;900;2318;900;2345;923;2345;923;2318
