name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;912;0;981;3065;1008;3065;1008;0
header;164;146;164;186;1785;186;1785;146
A;964;211;964;238;984;238;984;211
B;971;881;971;909;992;909;992;881
C;971;1550;971;1579;991;1579;991;1550
D;974;2234;974;2261;994;2261;994;2234
