name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1014;0;944;3069;1064;3069;1087;0
header;237;139;237;176;1869;176;1869;139
A;1042;202;1042;228;1063;228;1063;202
B;1037;871;1037;898;1060;898;1060;871
C;1036;1535;1036;1564;1058;1564;1058;1535
B;1011;1774;1011;1787;1019;1787;1019;1774
D;1034;2206;1034;2234;1056;2234;1056;2206
